首 11	中 9	末 10
42470F0C	FC1AB3BE	71B2E4A7
42470F0C	50F9B079	5F085622
42470F0C	2A44F0B5	E6F2F719
42470F0C	B012217D	56173F05
42470F0C	E0E85F2B	97023078
42470F0C	7C05BF01	C5F60E72
42470F0C	A338D3D7	6EEDB6CC
42470F0C	04868ABB	3AB78C6A
42470F0C	39AD52C9	0A7C807C
42470F0C	79D1EE74	60D042DA
42470F0C	ACFF5A27	327CB286
42470F0C	44D0B8C3	08AC2E6A
42470F0C	AF3E5B15	CEE5A9F4
42470F0C	0E010C5F	EC7F8B29
42470F0C	E42144A2	3221B610
42470F0C	39CE81CA	92A5E1DB
42470F0C	024F7412	37F7DC5F
42470F0C	A33BF203	231208FC
42470F0C	D454F48F	8C35C44B
42470F0C	820C3E9A	A69D33CF
42470F0C	AFF9B29B	D0DFE9D8
42470F0C	F5FEF4C7	531F4A73
42470F0C	B62E9077	AF98081A
42470F0C	B062CA80	A796B68A
42470F0C	3FA2587D	A2BF0637
42470F0C	71C36669	627C92E4
42470F0C	23C834BE	6A358BEC
42470F0C	DBA7F666	EE98A936
42470F0C	E36CACEE	40769B7F
42470F0C	28A593B3	56E70EE9
42470F0C	8F3C61C9	BD4FB29E
42470F0C	16229DF7	A8D6206D
42470F0C	69630196	45459CB8
42470F0C	BFBF57DF	BF03DD02
42470F0C	39DA0828	93B5B552
42470F0C	09D23B69	8EF79B3C
42470F0C	1A46C04A	C3C242F0
42470F0C	F8FF612F	5A5561D9
42470F0C	E3756A36	A4990400
42470F0C	B7B97295	0B7DCA67
42470F0C	A76308CF	30C563B7
42470F0C	2BE202DF	52626D03
42470F0C	BBE238B9	DA4C2544
42470F0C	CEC4F9EE	AF713B23
42470F0C	F33F07E8	97EE9FE2
42470F0C	E0ABFCCB	DADB462E
42470F0C	FCA59BE0	E090B6EC
42470F0C	AD8494B0	36437FBE
42470F0C	8B426F54	0C4DCDE4
42470F0C	7EB8A4C7	44AE7E67
42470F0C	C83587CC	8CA9D167
42470F0C	E36A2667	6F723AE2
42470F0C	174B9CF2	30574F4E
42470F0C	0791E6A8	0BEFE69E
42470F0C	8101B69B	3E3FF5EA
42470F0C	9D6C0C88	C47CC6D2
42470F0C	E816756E	2140BCBE
42470F0C	9D6237D5	31788717
42470F0C	C43A04F4	B6D557F9
42470F0C	30D0C9BF	1B2668D2
42470F0C	200AB3E5	209EC102
42470F0C	D89CC939	BE402E46
42470F0C	70F0CDB3	E18BCE7F
42470F0C	E7923BAC	6A63417E
42470F0C	294CED1E	08C8A231
42470F0C	E7A6006F	5408F754
42470F0C	5AF0FC45	AE5E80E2
42470F0C	21EBC27D	FC37F0C2
42470F0C	8669D177	ED4A71F8
42470F0C	6FC1FA24	505D4F30
42470F0C	9A459E2A	AE2C3175
42470F0C	93752F88	4CCB29E9
42470F0C	8FED9A5F	AFEE61F5
42470F0C	29BAC30E	5C516725
42470F0C	FF6E0CAE	D833EFF4
42470F0C	A20DCC73	D67DC76A
42470F0C	9936F647	7EB911E7
42470F0C	12A9F559	02E2842C
42470F0C	0CE69FC5	D764D0A3
42470F0C	540EA669	A69DD571
42470F0C	085B5752	4EB00506
42470F0C	1E4C24A5	077EFC30
42470F0C	F6002423	A218BAA4
42470F0C	37619E04	A4F8DC14
42470F0C	054E916B	440788B9
42470F0C	0B75CCB0	E8736E50
42470F0C	37D7E628	AA7B81A7
42470F0C	5307A141	449EDE39
42470F0C	C5FBF304	4475392E
42470F0C	20DB42CD	372E237D
42470F0C	CCCB42A6	A69221B2
42470F0C	45BBC6D2	D3576BA2
42470F0C	C0379474	F50F2D04
42470F0C	2F692A3C	4D804655
42470F0C	DA93E1AF	0563F5D6
42470F0C	73C441CA	5BD9D46C
42470F0C	2EBFCE33	BD54B910
42470F0C	2AC74A27	235267F7
42470F0C	E73A2C9F	58AEABC4
42470F0C	4EF73ED0	86B95945
42470F0C	7CCDEB92	69977160
42470F0C	4C061251	4FE54F30
42470F0C	235F07CE	AE854F8B
42470F0C	2AF5D350	96195973
42470F0C	375E6AE0	0D06A258
42470F0C	24C62603	4326CD2E
42470F0C	528169EC	280479E1
42470F0C	71AB43F6	99B43D62
42470F0C	3671B534	166378CD
42470F0C	E61F81F3	917F4D07
42470F0C	34531FAE	9DAC1C9D
42470F0C	6178828C	382FD209
42470F0C	5BB8B478	0A16FA99
42470F0C	AE57A5C6	4D243592
42470F0C	1FE03460	6EBD82D3
42470F0C	96137F05	69DE6CB5
42470F0C	5D639F01	384917C5
42470F0C	0F522504	FE073DFF
42470F0C	D5DD48C4	AE3C9ED0
42470F0C	D2EF6DBB	6357EDA7
42470F0C	453D413C	6D1CB7BB
42470F0C	0D647941	C6CF08AA
42470F0C	1E7F0229	01EEBA08
42470F0C	C1184BA0	EE6AF791
42470F0C	21CDA2BE	0CC5AF15
42470F0C	84C58E92	FB17DA80
42470F0C	3D96EF94	D355C176
42470F0C	4A6425C9	26D7B8CA
42470F0C	75DE23ED	0A667D3E
42470F0C	64DF28B1	261812C1
42470F0C	D472AABB	68A4173C
42470F0C	9A69F36C	3E7D5778
42470F0C	8B882DD9	04B43F2B
42470F0C	4877EEDD	57AB232C
42470F0C	C29410ED	40552E22
42470F0C	6B4CD88F	9193A02B
42470F0C	6378A84B	220CDEC5
42470F0C	73CAB92F	B2B661E9
42470F0C	C960241E	B1D5C62C
42470F0C	5C1E0081	5A421CDE
42470F0C	5408F306	78DB8732
42470F0C	3EE7C9A6	1FAAE3C9
42470F0C	D69AA8AE	407F5AEB
42470F0C	FC02190E	21904D72
42470F0C	3CA6815E	0BD35DE1
42470F0C	50F64C79	F6EA7400
42470F0C	4EF7BE11	77913C95
42470F0C	7EAD94E8	E092D9A7
42470F0C	4C60C2F3	E0CB7DD9
42470F0C	2FBDFA36	CCF2EF43
42470F0C	00473462	5B56505C
42470F0C	E21A6EC7	A9470B08
42470F0C	4C340BE7	0B861464
42470F0C	1D83E911	5B857C6A
42470F0C	8481C4F8	DBB90BB7
42470F0C	BF11C524	0C0B356A
42470F0C	3926193F	45B878F4
42470F0C	92B44654	E95D3DCC
42470F0C	E43CDDA8	A48BF646
42470F0C	6621064B	163B40F1
42470F0C	AE5F006B	6C5468E5
42470F0C	DF3A0E88	AA577045
42470F0C	793FD435	3CED535B
42470F0C	49CE21E0	C2162005
42470F0C	D5605E6E	826FFC45
42470F0C	6E4480A9	9B8704C0
42470F0C	83E8EA99	A5ACB8D6
42470F0C	81E8E7F5	08A7AA56
42470F0C	7B447897	F57564A0
42470F0C	575FFB56	141C4320
42470F0C	CBCC28FD	E14960A0
42470F0C	48E7C2F8	B59A2EFE
42470F0C	79FC2B2D	B5F2DED8
42470F0C	381E33CA	545D7468
42470F0C	FFDA0332	8EA1901F
42470F0C	42DE7CF4	11F2C267
42470F0C	35E77F96	4E208C1C
42470F0C	D7ABD137	CED1D411
42470F0C	FFEED0BD	B5A2E2E8
42470F0C	C46F2565	10F0DF6C
42470F0C	492A9F11	BAA4F736
42470F0C	31739790	9D5541B0
42470F0C	33E4EB72	0A0F00FC
42470F0C	61670772	BFF308A4
42470F0C	4670BBE0	A8995CD9
42470F0C	0D2557C5	86253A93
42470F0C	00BCE94E	497E1D70
42470F0C	B631CA45	8179B270
42470F0C	6C6F13E2	3D46E945
42470F0C	D9A00650	80D980E3
42470F0C	7814286E	0FB06BDE
42470F0C	CACA93A7	E5562A52
42470F0C	52FCBDD4	2D9E2F59
42470F0C	9A7DA144	C6A2427D
42470F0C	29A4FA3F	30C3DBB3
42470F0C	9D26732D	1C4AD566
42470F0C	A29C7509	30FB1092
42470F0C	BFDF8E82	9BA68723
42470F0C	DE032703	A615F5A9
42470F0C	527A3401	CB04511D
42470F0C	F5F61C56	2F7D91E2
42470F0C	1FC38E86	FEF2D053
42470F0C	DDE73C84	BA2B0A7B
42470F0C	364E8693	16B6D4A3
42470F0C	15E6B9CB	CA00C224
42470F0C	F38A05E6	39C75F14
42470F0C	750DEB29	F0BF034A
42470F0C	64F9EFB1	C5A71791
42470F0C	ED37729A	3B62B0FB
42470F0C	AEBD0C2F	DCC41E37
42470F0C	D0903A16	CB2DD26C
42470F0C	BD5CDFF6	4B0664E4
42470F0C	4E1DCDCB	E49CE5AC
42470F0C	C79E1C55	F8B82594
42470F0C	B9D9C3F4	EA93AA11
42470F0C	AA4FB44A	51B784A2
42470F0C	A8402109	EA873CF5
42470F0C	BA3C463F	BCD62BDF
42470F0C	76F1A51F	1A2E3238
42470F0C	EAE9A2BD	54D4B3CB
42470F0C	488CB330	B4AB0BD0
42470F0C	0B0E546C	2D296C77
42470F0C	1AEF8AD9	17E00424
42470F0C	4E612F17	4E8EA7D9
42470F0C	4541C4AF	90BD458E
42470F0C	EDF15FAA	9CE61987
42470F0C	626C572F	EDC942E1
42470F0C	1E0635BB	3DFFC57C
42470F0C	184A6F4C	35F17BEC
42470F0C	231415AE	89A3FFB7
42470F0C	ECCEDB57	B8770588
42470F0C	0D8334A7	5AFBBDB4
42470F0C	7DC87BDC	CDE6019D
42470F0C	6B4D1CB2	251FFB79
42470F0C	8F43D3B9	58E45C21
42470F0C	FB69753B	5D3BF4DD
42470F0C	8B899BFC	5A144E36
42470F0C	219494C9	0F126041
42470F0C	43AD87D9	3B5A8A87
42470F0C	768C5775	53BEC9DC
42470F0C	B21BA530	8E3AE854
42470F0C	617945AF	8C4904C5
42470F0C	983A7528	F0556C6B
42470F0C	52DF5066	1B1D7754
42470F0C	694F51BA	CCAF4989
42470F0C	F1797FC9	04674C82
42470F0C	89C83B48	4B0534C3
42470F0C	CD0278DF	D44F9204
42470F0C	2E836DE0	06397541
42470F0C	3628B222	12DB0C46
42470F0C	EC0053CA	3E83F183
42470F0C	B16DA84A	C5C998D8
42470F0C	A67EC3F6	DF78789E
42470F0C	15029603	FBBAEA98
42470F0C	AC3D1A39	ED0A4090
42470F0C	0822B0B0	90EFBED3
42470F0C	4CC859F7	D848FD79
42470F0C	C344A576	DB87A546
42470F0C	D96B7ECF	DCCE692B
42470F0C	259CEDEA	D0D292BA
42470F0C	46358539	8C132F93
42470F0C	B8ACD2FA	0D2658D0
42470F0C	5AE07C5B	8DD700DD
42470F0C	2DD59E54	8CFE4181
42470F0C	247F4ACA	B4625779
42470F0C	F2E06B6B	59C13054
42470F0C	E1782788	17E15F22
42470F0C	CD8BD928	99740DBA
42470F0C	A0B9BA50	348D0C92
42470F0C	AAB91A4C	49CBB056
42470F0C	CF9288C8	3FD46ED7
42470F0C	8C106F94	A6560970
42470F0C	ADAB9BD8	0B9C8411
42470F0C	CFC00B24	5AD14B19
42470F0C	44CF5E3F	EE6B999B
42470F0C	56D0DB6B	278C54C9
42470F0C	78B45929	3E43471D
42470F0C	1B3C627D	1858F737
42470F0C	BEF0C857	0937C2ED
42470F0C	B3426A0A	7A8BD565
42470F0C	5B7C7CEA	32BB4AD0
42470F0C	BEC6997E	9CF4E538
42470F0C	4060946E	12762C08
42470F0C	FAAF78E8	02EC62C4
42470F0C	D53A3408	533D6C46
42470F0C	F9AA28CA	421EE4A6
42470F0C	48AF17F3	E9920827
42470F0C	A87AFEED	0B3D50A3
42470F0C	224C9A93	8DF6DA66
42470F0C	85CE8999	9C8B5B5C
42470F0C	6FFB1B49	4D041AED
42470F0C	A4757DD5	3141D63D
42470F0C	80091E94	E5DA9E92
42470F0C	96161CC6	D7586A12
42470F0C	63ECD755	9FBBD991
42470F0C	DAFBBF40	7A1482C0
42470F0C	7F7C1327	07D29C3B
42470F0C	C31ACC85	909044D7
42470F0C	806D241D	10745854
42470F0C	4CD547EC	84BA3A7F
42470F0C	CECCB226	4B3BF319
42470F0C	30380380	FF020665
42470F0C	734FEB18	7FE61AE6
42470F0C	BF41F0C5	E5AB257E
42470F0C	89B478A9	8FC5E991
42470F0C	13027C88	29972621
42470F0C	5B53DD1C	FC60505B
42470F0C	7D13F957	C0D7B1E8
42470F0C	0AB13C7B	A6411AE5
42470F0C	8CB9BAB3	E045E908
42470F0C	8D97C471	EEE55403
42470F0C	4A38674E	D0E367BA
42470F0C	7F09612F	2EE0A868
42470F0C	397179D1	6F133E4D
42470F0C	21CB5217	09114413
42470F0C	DAA5D19E	EFC186F8
42470F0C	F4CF6881	030AD4E9
42470F0C	3E9A7F1B	6889DE16
42470F0C	5DE24950	96134744
42470F0C	4E374906	3AD24F60
42470F0C	0D40A19E	BA3653E3
42470F0C	21B97510	E32826ED
42470F0C	BD547D76	B4B4DC3A
42470F0C	1963DB9C	3F2617FD
42470F0C	73993B11	57860F8E
42470F0C	4818CEC9	F2D4320A
42470F0C	AA5A5B35	87212BC2
42470F0C	663E0F60	A8BE2D0A
42470F0C	853F3D61	B9591274
42470F0C	AE783BA2	B72978CE
42470F0C	AAE2E6C2	C98956FA
42470F0C	485B47A7	501E75D3
42470F0C	AA17E906	D0EF2DDE
42470F0C	78DDF2D1	948D2CD1
42470F0C	003E35BC	BEEA715E
42470F0C	134E355F	9859D0EF
42470F0C	89BDE422	A2CEB166
42470F0C	176012B5	46BAF64A
42470F0C	6039E300	CC4E67A6
42470F0C	7ACF2A6D	06998338
42470F0C	7390F137	2763EEE4
42470F0C	1E0E973B	C24D7DA2
42470F0C	8B656989	260BDBD8
42470F0C	D24BF8B3	DE854354
42470F0C	CEC2B960	4F400811
42470F0C	B688C978	EC404AB1
42470F0C	0F37DC9D	61E745C2
42470F0C	99CB8ED8	610CA2D5
42470F0C	66C4E4A8	151E74EB
42470F0C	1175591D	F7792BC0
42470F0C	77995745	A9617F1F
42470F0C	5F86A486	CC5B619E
42470F0C	7980FBC5	7E3F56BB
42470F0C	837AC962	9BD9C252
42470F0C	1F8DBC5C	8A11F758
42470F0C	EF218D19	52542737
42470F0C	FEC053AC	689D4F64
42470F0C	BC772B42	056AA885
42470F0C	D1719BB5	9390DB5A
42470F0C	75D0DEC2	C603139C
42470F0C	19C3640D	2CDF1CEA
42470F0C	7A7385F7	6A5415CD
42470F0C	A0CD89B9	C0DC4954
42470F0C	0EE3EC99	621D5638
42470F0C	D1C55E65	6C6DCA49
42470F0C	AF21C93A	314BB896
42470F0C	76152A47	0E9B1081
42470F0C	E8DBAA72	36CF01D6
42470F0C	5CD42FB6	66439312
42470F0C	D96B9003	4CB9DD7D
42470F0C	7C7EFFEB	CA9E1D0B
42470F0C	52C5F293	CA51B700
42470F0C	1BBF2125	88308C70
42470F0C	1064FE04	BA6154C6
42470F0C	AF52FD95	381AEE67
42470F0C	4D16CADD	C6CF7F01
42470F0C	BA79197D	EA0FBE6C
42470F0C	CB21FE8A	8A14F642
42470F0C	2F5E3752	50298DD4
42470F0C	B279BA36	6293B275
42470F0C	251DEE9D	625BB5DA
42470F0C	84E2C6EE	819B75C6
42470F0C	7E0D2E64	6BAC9DA7
42470F0C	A55932A2	2C51F8A7
42470F0C	EAEF2C07	A5F87A61
42470F0C	4A916F77	4ADF90F7
42470F0C	AB7B33F5	8B8E6FA3
42470F0C	C94220E5	BFC68565
42470F0C	48AF9BBA	0B5CD716
42470F0C	37D54C7B	CBF7B3E3
42470F0C	E116D56B	B655B0C5
42470F0C	CF4D0DFA	A02D1D62
42470F0C	CE967CFC	B7EBDB4D
42470F0C	77C429F9	CBE9EAF8
42470F0C	489EFA34	F1EF28A0
42470F0C	00567647	B25782FC
42470F0C	9196341B	D202F504
42470F0C	245921A9	6F9D9CA2
42470F0C	CE6CB379	BE12DD13
42470F0C	084431BD	02BB8853
42470F0C	C70589D0	0A7C4807
42470F0C	27919BBB	0927C16B
42470F0C	5496D924	1EA6FA21
42470F0C	DD2E940C	756C3F66
42470F0C	D611B0ED	2CBB9FAD
42470F0C	FA4E4B39	EAF95F5B
42470F0C	3D2B555D	C7466D68
42470F0C	6D90DE45	BF7611A0
42470F0C	73912C2D	3E0D5935
42470F0C	62CC9FC0	827252C1
42470F0C	D54542F7	44B38231
42470F0C	823B5093	41211857
42470F0C	73557D3D	8266C425
42470F0C	3DAEF103	C20883CD
42470F0C	DC48DD81	A455AA03
42470F0C	71BAFA57	8BF81BFE
42470F0C	6FBB083F	0A83536B
42470F0C	9903F515	37F8264E
42470F0C	E67922D4	F75342BB
42470F0C	8EB8052E	18F8F4AA
42470F0C	E1E110B1	F998F411
42470F0C	0A0FF367	3FD1738F
42470F0C	2DFEFF68	1135C8D0
42470F0C	A7E80E9C	1FADBEFA
42470F0C	0A5D98C7	5FBC929C
42470F0C	F1300BFB	F3FC5598
42470F0C	61F09789	B88F801C
42470F0C	6E09D6B9	0FF96AE8
42470F0C	4E022878	546732B5
42470F0C	FFE70568	4D45B9B8
42470F0C	85643DBE	1F0F2920
42470F0C	12A7E53D	63A47065
42470F0C	6BE053E6	A583E3C0
42470F0C	F4AE9A19	753757CD
42470F0C	9F8F0B92	0A518991
42470F0C	90DD9906	C7394FE8
42470F0C	98AC3C9E	E8639F3F
42470F0C	B6506827	82786C72
42470F0C	4271D2B2	DD5D19DE
42470F0C	74428537	0BB333D2
42470F0C	DE4E7E06	2C551EFC
42470F0C	1BFF6553	D984E949
42470F0C	58EB50F3	99683630
42470F0C	FBFF2959	F5A02F84
42470F0C	52A8893C	AB1A0E3E
42470F0C	8C1C1700	72C25561
42470F0C	05B6FEFE	CCD18A9E
42470F0C	38C73C89	E73B6A2D
42470F0C	92D2AA55	CC198D31
42470F0C	3550B95F	DD640C0B
42470F0C	DD23E30A	77B5F4EC
42470F0C	4B957D87	FA9873D7
42470F0C	F09A0177	0711C679
42470F0C	FF9AF843	AA14E113
42470F0C	6B244CAA	AC90C083
42470F0C	A412060D	D55FED2A
42470F0C	0A34FAC4	09BA3B2D
42470F0C	536CC9E5	8E17EBC3
42470F0C	E935C8C5	185D0453
42470F0C	E9C0C701	013B7F77
42470F0C	F9113407	0E371A23
42470F0C	2217AB2D	2CCF5AED
42470F0C	D154358D	75442CDA
42470F0C	A6B70BD4	F226563F
42470F0C	CBCF14BE	D24EE826
42470F0C	4F330CF6	9CA680FF
42470F0C	53ABB921	7F83C8E3
42470F0C	8B8CF2D0	B75594F3
42470F0C	F972E704	96EE7B84
42470F0C	D893094D	20051A40
42470F0C	2647123B	43D10A51
42470F0C	D89D3210	D5015B85
42470F0C	8BCF2036	104A4574
42470F0C	61EF68CB	CE14784D
42470F0C	8783D4E6	3DD3E57D
42470F0C	CD88DCFA	06881062
42470F0C	55BEF289	CE401569
42470F0C	5D9DD4FD	841FE070
42470F0C	DA7179E0	DA6A6BC1
42470F0C	51242FE9	B0E03B5D
42470F0C	B5E0B5F5	DBCA5952
42470F0C	5E94E409	9D2E0DF7
42470F0C	FDD21E4F	94E3318D
42470F0C	073DF6C5	7ED4D9EC
42470F0C	648D173F	385FD0CB
42470F0C	7B579451	AEE25E71
42470F0C	93F57A63	E8375E8C
42470F0C	B433B556	B74092CB
42470F0C	477E10AB	1BCFA539
42470F0C	3F9DD7C6	31A8F8B6
42470F0C	55DEE812	1E0E0E23
42470F0C	1B3827E8	2F95FC28
42470F0C	28898CDD	4469C093
42470F0C	0C77F4E5	A5257865
42470F0C	B04C01E5	4636944F
42470F0C	B15321F3	ED9BCF70
42470F0C	9E6FE53C	6A93C75F
42470F0C	6B2510F3	B15DDFFD
42470F0C	F231F782	7420D147
42470F0C	0F343B0B	7D8A56AD
42470F0C	C570D895	64E95F0B
42470F0C	99C8694E	7D61B1BA
42470F0C	B648C0D9	7CDFDA32
42470F0C	1E242C1F	267CFED6
42470F0C	F04136B8	9F825404
42470F0C	64D61C21	8B2110DD
42470F0C	4AEE1988	5D517E80
42470F0C	64124D31	374A8DCD
42470F0C	7A13BF59	B631C558
42470F0C	0CED74BC	38317D91
42470F0C	E770A3C5	F729ACFE
42470F0C	1B20BCC8	87560985
42470F0C	68B113F1	16079393
42470F0C	177BF6E4	5667E6A6
42470F0C	8B11E720	F5CBBE74
42470F0C	601FD11F	25353E46
42470F0C	D24AC4B4	38F66B75
42470F0C	8EF2756F	217E85C4
42470F0C	2FC1AABF	5F4F0821
42470F0C	D679AEA1	CF315A6E
42470F0C	EEE8EE2C	7AFE8482
42470F0C	A5E80198	5E60C078
42470F0C	387B7676	CC99F748
42470F0C	96F88A0A	9A0E88DA
42470F0C	5DA963AC	FF4BFDD5
42470F0C	05637C4D	AF4EEA15
42470F0C	31E270A1	A719F0FB
42470F0C	FC282DB9	56D13272
42470F0C	473429D0	2FA973FA
42470F0C	2E84660D	4CB56444
42470F0C	849FCB8C	9293C29D
42470F0C	AF1BCB34	1579EF16
42470F0C	0CAC109F	78E3D799
42470F0C	5F4F60BC	33487D37
42470F0C	8DE7ED6D	5175900D
42470F0C	D4AA0461	D9093C6B
42470F0C	71A60664	53EA362F
42470F0C	EDA34202	6CE5023F
42470F0C	CED3721D	C674AA19
42470F0C	2A3D68FF	AD380AED
42470F0C	95391A55	9F604A15
42470F0C	5DB806C5	745C2731
42470F0C	F430299A	33E6BF54
42470F0C	6F320724	46007854
42470F0C	8BDC1DC6	2D4CD8A0
42470F0C	69982A8E	D39949C6
42470F0C	4823DEC2	7E53C4A7
42470F0C	59B40762	8B431386
42470F0C	DE0A2993	B033BDF9
42470F0C	BDD92A0B	690E6EA6
42470F0C	FDF92E07	93A3C80B
42470F0C	CA49A322	16FFAAFC
42470F0C	4C72C8F9	5C5951D8
42470F0C	3505BEBA	75085A55
42470F0C	69A8D54C	6351C86C
42470F0C	78490BF9	5998A03F
42470F0C	5F99B0B5	1B28685F
42470F0C	75BAEC30	93561B1F
42470F0C	489796F6	28BD9FA7
42470F0C	6313964E	AF57B22C
42470F0C	B7CC3592	B7E22024
42470F0C	7F83523C	373EF786
42470F0C	DBF4938B	E1D91F39
42470F0C	DB0FA712	0DBB25D8
42470F0C	3FB59293	D0038A11
42470F0C	630D2348	C98B64A0
42470F0C	40ACA730	8F1E349C
42470F0C	C37FE8A2	7A07210E
42470F0C	B490613B	FE70ED51
42470F0C	30843573	D80B4B4F
42470F0C	FC0AA1BB	6916743F
42470F0C	C503E7D8	DCFA4A6B
42470F0C	F1DE5385	44AC348E
42470F0C	DFA29EE3	B5A062B8
42470F0C	A03CB2E2	1E8D7E30
42470F0C	5594FA9D	336BE87D
42470F0C	F0502112	5948D011
42470F0C	180E2D69	C13654EE
42470F0C	41561E48	469B8400
42470F0C	8683DAB4	EE87632E
42470F0C	D7AA4C0D	46706317
42470F0C	6CE2693C	D12D8FFF
42470F0C	F1841116	5AB2C3EB
42470F0C	11400C0C	CAFD9836
42470F0C	A371FA03	209774C1
42470F0C	E4D91AA7	4216E84F
42470F0C	1AAA8DF9	5DA1A6B4
42470F0C	5071134B	6EF92461
42470F0C	D4925E0E	48B1E0B6
42470F0C	3CDE5E88	EDD7A622
42470F0C	419A42DE	33419CB4
42470F0C	007AD6A4	24FFC17B
42470F0C	376663CB	4030A4EC
42470F0C	56F428AB	8D74C99B
42470F0C	C1907C00	8DBCCE34
42470F0C	955FCAF7	304E78FC
42470F0C	88DE2A94	A9303E2E
42470F0C	D489E9D3	EF8A6466
42470F0C	CC33C215	89881E38
42470F0C	E04B92D7	F038581F
42470F0C	D4CA9E3B	F86F42F1
42470F0C	EDDC1701	CA673E39
42470F0C	2BF495C5	76CE6B79
42470F0C	8409296B	BA82C08E
42470F0C	DC93E265	30A36241
42470F0C	23EE9E73	A9E76D5E
42470F0C	C7E05178	D41CCA06
42470F0C	D4781D9B	9A3CA570
42470F0C	C96EDADB	64FD09F3
42470F0C	1CDE14FC	967433C5
42470F0C	16E7AAF0	321CDF5C
42470F0C	55654DAC	AB9EB8FB
42470F0C	61D6307B	13EA584C
42470F0C	5CAF6BE5	46247194
42470F0C	C43EC785	AA5E8828
42470F0C	807F2A70	C2313A50
42470F0C	B35657BE	DA19E672
42470F0C	B1DEDB5F	9519FC20
42470F0C	0846DB4D	FFCA08C2
42470F0C	83F1D430	75E6A88D
42470F0C	37F8F340	AE4AB2E7
42470F0C	C0C7C7DD	14F665E6
42470F0C	C99FD81B	01753B00
42470F0C	16AA2D24	D44A4AD5
42470F0C	5AC6DDF8	037E4C71
42470F0C	24F82DB9	C8E0094C
42470F0C	7CDAA94E	AAA00D14
42470F0C	407E2162	63886A4D
42470F0C	24DDEC45	DCBA1E62
42470F0C	6FF36AE6	216A8792
42470F0C	DB5B630A	0D854BBC
42470F0C	552BFB7A	FEF82E3D
42470F0C	860E4224	965F9BEA
42470F0C	5D4F6C83	DB1B46BF
42470F0C	A7B55E24	3EFDD256
42470F0C	F5BE0CF3	36B4CB5E
42470F0C	EE57E588	57CE74FF
42470F0C	A3EE5F0F	6238F5B1
42470F0C	3F16837F	62A4D1B3
42470F0C	0BCD9596	71D227F8
42470F0C	5AEC9AC6	A701EEAA
42470F0C	633046EB	83D85735
42470F0C	6063BB0C	DB1E8B48
42470F0C	0B09C486	CDB9BAE8
42470F0C	93965D80	8C16A0CC
42470F0C	B943234A	FEDA3849
42470F0C	0664D4DF	0E4181B1
42470F0C	C1372B48	B66A4B4A
42470F0C	A3FB379C	9B44DAA8
42470F0C	A220469A	8C821C87
42470F0C	28C3B8AA	9B7C1189
42470F0C	AD358DCF	2B3E83B8
42470F0C	30B7001E	93F6158C
42470F0C	3F7DAC3D	2822F7B1
42470F0C	6804BF9F	45AF0E6B
42470F0C	1DF9DFDB	54A3D602
42470F0C	A1EE06AA	6427D220
42470F0C	6F80E2CC	864720AF
42470F0C	6A790DDB	14A6D4C2
42470F0C	36AED6F8	CE334F33
42470F0C	E4A9A6A4	AB21F155
42470F0C	955441E6	414810EE
42470F0C	47D9ABDB	873F9074
42470F0C	BFA79D07	7172B1F7
42470F0C	D326E447	604F600C
42470F0C	7C3EB081	24ED8789
42470F0C	FAFC635E	7438B133
42470F0C	64719483	5B8986F3
42470F0C	9F1F170A	BD594418
42470F0C	9C5D21B3	C8C182BE
42470F0C	2AD002B8	00C62DBE
42470F0C	7BEAEC98	2CC0D9A1
42470F0C	08EDAE07	3B41E2EB
42470F0C	FC000B7D	FCFD1E63
42470F0C	3FD8636F	101084B5
42470F0C	CE6F522E	4618D269
42470F0C	8BA74D31	5CB483F0
42470F0C	6ADB591B	ABCF2AE8
42470F0C	FDED8E5C	CE020889
42470F0C	45F38D7C	C2791542
42470F0C	273F91A8	EF5784A0
42470F0C	21459A76	729A1DE5
42470F0C	D67E80C2	B517B535
42470F0C	274AB769	6D7185E2
42470F0C	F0633EF1	FDA6BF5D
42470F0C	117C6DB7	25913B2D
42470F0C	10A71CB1	3257FD02
42470F0C	341891C7	6A3E3641
42470F0C	49025D79	C436E19F
42470F0C	D425D01D	F68CDE3E
42470F0C	E5445E0B	60FEFA8F
42470F0C	4F0D7066	DBDD7998
42470F0C	AD7FA6DD	B09C1036
42470F0C	A94CCCC8	475B212D
42470F0C	AA6D1813	AD753DF3
42470F0C	A8F45FAC	CF2B3D7A
42470F0C	293100DC	88AE9E50
42470F0C	742B5F3B	5F02A36B
42470F0C	81C060AC	650113B1
42470F0C	3B99618C	F34BFC21
42470F0C	0FF43E28	E9D1EC06
42470F0C	631A12CA	644F513F
42470F0C	C6EFA8CB	F4DF96E5
42470F0C	D1A45BD4	5B8FCF24
42470F0C	521F84D6	A6A6AB6F
42470F0C	0EB2EF20	B0FF3956
42470F0C	EA5CF5C2	DBB399A2
42470F0C	86813433	5A8F2C52
42470F0C	EBD28755	C6577D3D
42470F0C	768F6DF2	62F7960B
42470F0C	DC9AFB2E	49D57117
42470F0C	9F7BFE10	4FE1CCC8
42470F0C	3EB6A758	1C02F68D
42470F0C	8199C924	92BD861E
42470F0C	3D7F3F83	9EBF2494
42470F0C	DC53B0B7	4D4513F2
42470F0C	4F90D068	95356AE7
42470F0C	2FD47F07	A8A5F8D5
42470F0C	CC2042C2	A024BC8F
42470F0C	CE3ACA6C	B0DC1870
